user_id,is_fake_account,fraud_type,fraud_reason,label_source
USR01556,False,normal,,rule_based
USR01557,False,normal,,rule_based
USR01558,False,normal,,rule_based
USR01559,False,normal,,rule_based
USR01560,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR01561,False,normal,,rule_based
USR01562,False,normal,,rule_based
USR01563,False,normal,,rule_based
USR01564,False,normal,,rule_based
USR01565,False,normal,,rule_based
USR01566,False,normal,,rule_based
USR01567,False,normal,,rule_based
USR01568,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR01569,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR01570,False,normal,,rule_based
USR01571,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR01572,False,normal,,rule_based
USR01573,False,normal,,rule_based
USR01574,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR01575,False,normal,,rule_based
USR01576,False,normal,,rule_based
USR01577,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR01578,False,normal,,rule_based
USR01579,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR01580,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR01581,False,normal,,rule_based
USR01582,False,normal,,rule_based
USR01583,False,normal,,rule_based
USR01584,False,normal,,rule_based
USR01585,False,normal,,rule_based
USR01586,False,normal,,rule_based
USR01587,False,normal,,rule_based
USR01588,False,normal,,rule_based
USR01589,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR01590,False,normal,,rule_based
USR01591,False,normal,,rule_based
USR01592,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR01593,False,normal,,rule_based
USR01594,False,normal,,rule_based
USR01595,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR01596,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR01597,False,normal,,rule_based
USR01598,False,normal,,rule_based
USR01599,False,normal,,rule_based
USR01600,False,normal,,rule_based
USR01601,False,normal,,rule_based
USR01602,False,normal,,rule_based
USR01603,False,normal,,rule_based
USR01604,False,normal,,rule_based
USR01605,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR01606,False,normal,,rule_based
USR01607,False,normal,,rule_based
USR01608,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR01609,False,normal,,rule_based
USR01610,False,normal,,rule_based
USR01611,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR01612,False,normal,,rule_based
USR01613,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR01614,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR01615,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR01616,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR01617,False,normal,,rule_based
USR01618,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR01619,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR01620,False,normal,,rule_based
USR01621,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR01622,False,normal,,rule_based
USR01623,False,normal,,rule_based
USR01624,False,normal,,rule_based
USR01625,False,normal,,rule_based
USR01626,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR01627,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR01628,False,normal,,rule_based
USR01629,False,normal,,rule_based
USR01630,False,normal,,rule_based
USR01631,False,normal,,rule_based
USR01632,False,normal,,rule_based
USR01633,False,normal,,rule_based
USR01634,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR01635,False,normal,,rule_based
USR01636,False,normal,,rule_based
USR01637,False,normal,,rule_based
USR01638,False,normal,,rule_based
USR01639,False,normal,,rule_based
USR01640,False,normal,,rule_based
USR01641,False,normal,,rule_based
USR01642,False,normal,,rule_based
USR01643,False,normal,,rule_based
USR01644,False,normal,,rule_based
USR01645,False,normal,,rule_based
USR01646,False,normal,,rule_based
USR01647,False,normal,,rule_based
USR01648,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR01649,False,normal,,rule_based
USR01650,False,normal,,rule_based
USR01651,False,normal,,rule_based
USR01652,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR01653,False,normal,,rule_based
USR01654,False,normal,,rule_based
USR01655,False,normal,,rule_based
USR01656,False,normal,,rule_based
USR01657,False,normal,,rule_based
USR01658,False,normal,,rule_based
USR01659,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR01660,False,normal,,rule_based
USR01661,False,normal,,rule_based
USR01662,False,normal,,rule_based
USR01663,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR01664,False,normal,,rule_based
USR01665,False,normal,,rule_based
USR01666,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR01667,False,normal,,rule_based
USR01668,False,normal,,rule_based
USR01669,False,normal,,rule_based
USR01670,False,normal,,rule_based
USR01671,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR01672,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR01673,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR01674,False,normal,,rule_based
USR01675,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR01676,False,normal,,rule_based
USR01677,False,normal,,rule_based
USR01678,False,normal,,rule_based
USR01679,False,normal,,rule_based
USR01680,False,normal,,rule_based
USR01681,False,normal,,rule_based
USR01682,False,normal,,rule_based
USR01683,False,normal,,rule_based
USR01684,False,normal,,rule_based
USR01685,False,normal,,rule_based
USR01686,False,normal,,rule_based
USR01687,False,normal,,rule_based
USR01688,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR01689,False,normal,,rule_based
USR01690,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR01691,False,normal,,rule_based
USR01692,False,normal,,rule_based
USR01693,False,normal,,rule_based
USR01694,False,normal,,rule_based
USR01695,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR01696,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR01697,False,normal,,rule_based
USR01698,False,normal,,rule_based
USR01699,False,normal,,rule_based
USR01700,False,normal,,rule_based
USR01701,False,normal,,rule_based
USR01702,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR01703,False,normal,,rule_based
USR01704,False,normal,,rule_based
USR01705,False,normal,,rule_based
USR01706,False,normal,,rule_based
USR01707,False,normal,,rule_based
USR01708,False,normal,,rule_based
USR01709,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR01710,False,normal,,rule_based
USR01711,False,normal,,rule_based
USR01712,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR01713,False,normal,,rule_based
USR01714,False,normal,,rule_based
USR01715,False,normal,,rule_based
USR01716,False,normal,,rule_based
USR01717,False,normal,,rule_based
USR01718,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR01719,False,normal,,rule_based
USR01720,False,normal,,rule_based
USR01721,False,normal,,rule_based
USR01722,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR01723,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR01724,False,normal,,rule_based
USR01725,False,normal,,rule_based
USR01726,False,normal,,rule_based
USR01727,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR01728,False,normal,,rule_based
USR01729,False,normal,,rule_based
USR01730,False,normal,,rule_based
USR01731,False,normal,,rule_based
USR01732,False,normal,,rule_based
USR01733,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR01734,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR01735,False,normal,,rule_based
USR01736,False,normal,,rule_based
USR01737,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR01738,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR01739,False,normal,,rule_based
USR01740,False,normal,,rule_based
USR01741,False,normal,,rule_based
USR01742,False,normal,,rule_based
USR01743,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR01744,False,normal,,rule_based
USR01745,False,normal,,rule_based
USR01746,False,normal,,rule_based
USR01747,False,normal,,rule_based
USR01748,False,normal,,rule_based
USR01749,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR01750,False,normal,,rule_based
USR01751,False,normal,,rule_based
USR01752,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR01753,False,normal,,rule_based
USR01754,False,normal,,rule_based
USR01755,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR01756,False,normal,,rule_based
USR01757,False,normal,,rule_based
